DisclosureId,JobStartDate,JobEndDate,StateName,CountyName,Latitude,Longitude,Projection,TVD(ft),TVD(Km),TotalBaseWaterVolume,TradeName
b91d5dc7-aca2-46f8-837b-f224a2544284,11/4/2024 12:00:00 AM,11/24/2024 12:00:00 AM,Texas,Loving,31.6596,-103.5291,NAD 83.00,11523,3.5122104,23080890,HYDROCHLORIC ACID HCI 18%
f58c0d62-a5a3-489b-9e4e-0eef285019bd,11/4/2024 12:00:00 AM,11/23/2024 12:00:00 AM,Texas,Loving,31.6598,-103.5291,NAD 83.00,11556,3.5222688,23847264,SCW-643
b24e8ffe-2c79-4405-897d-8f59f8486012,11/8/2024 12:00:00 AM,11/22/2024 12:00:00 AM,Texas,Reeves,31.4865,-103.6671,NAD 83.00,10827,3.3000696,25729578,Water
decce1b9-fb76-44fa-9c2e-3d415ff56e8a,11/8/2024 12:00:00 AM,11/22/2024 12:00:00 AM,Texas,Reeves,31.4865,-103.6671,NAD 83.00,10589,3.2275272,25823574,HiRate 635
e0524e61-ad8b-44eb-a844-e0295e8a16c4,11/8/2024 12:00:00 AM,11/22/2024 12:00:00 AM,Texas,Reeves,31.4867,-103.6671,NAD 83.00,10823,3.2988504,26315268,33% Enviro-Syn HCR 7000
7a2b55a9-7abb-4076-8408-f1595f8aaecf,12/14/2024 12:14:00 PM,1/7/2025 3:43:00 AM,Texas,Reeves,31.53408,-103.68435,NAD 83.00,10574,3.2229552,26698056,Other Chemical(s)
70dd41f5-2dbf-4c11-8ae7-f24c22d2e77f,12/14/2024 9:44:00 PM,1/6/2025 9:24:00 PM,Texas,Reeves,31.53408,-103.68441,NAD 83.00,10909,3.3250632,26671092,NHV-91
f6342517-0d21-4d0f-9e5b-10dd29b56e98,12/2/2024 10:53:38 PM,12/17/2024 1:01:56 PM,Texas,Ward,31.390326,-103.12784,NAD 83.00,10721,3.2677608,20443122,NE-227
ba27ebf1-6139-4bde-990d-12234e0f0d69,12/2/2024 10:53:40 PM,12/17/2024 1:01:56 PM,Texas,Ward,31.391115,-103.12891,NAD 83.00,11020,3.358896,20476974,Ingredient Container
1cb726a0-fa63-47e7-aa35-d62b10d3b424,12/20/2024 8:04:00 AM,1/1/2025 2:53:07 AM,Texas,Loving,31.931449,-103.34659,NAD 83.00,10712,3.2650176,22586256,Produced Water
d4f9f7e9-172e-4076-9f96-ae58d7071b21,12/31/2024 1:04:00 AM,2/2/2025 7:16:00 PM,Texas,Loving,31.957369,-103.40878,NAD 83.00,12537,3.8212776,32447142,Peroxymax
0f847b2a-d5b2-4360-a7e1-ae9482c3ac34,12/31/2024 3:33:00 AM,2/2/2025 5:02:00 PM,Texas,Loving,31.957395,-103.40869,NAD 83.00,12648,3.8551104,31884552,DRIFLO 10
5ad84343-1921-48d7-beda-5ae53dd76887,12/31/2024 5:53:00 AM,2/2/2025 2:49:00 PM,Texas,Loving,31.95742,-103.4086,NAD 83.00,12543,3.8231064,31525410,Other Chemical(s)
7e93ebf1-9511-4952-8e30-f151a3086c4a,12/31/2024 8:07:00 PM,2/2/2025 12:33:00 PM,Texas,Loving,31.957446,-103.40851,NAD 83.00,12654,3.8569392,31563462,100 MESH REGIONAL
31b43c05-1504-408b-9b61-b7548d2b1513,3/19/2024 11:43:00 PM,4/23/2024 6:11:00 AM,Texas,Ward,31.56116,-103.24286,NAD 83.00,11026,3.3607248,22395786,Shaleguard 338 WCP
7b16ed64-6706-4021-8968-018a2b00236b,3/19/2024 12:00:00 AM,4/23/2024 8:31:00 AM,Texas,Ward,31.561145,-103.24294,NAD 83.00,11488,3.5015424,22455174,Smart Flo 576
ad7efef6-80f3-4faf-a19d-1e935bce39c9,3/20/2024 1:21:00 PM,4/23/2024 4:48:00 PM,Texas,Ward,31.561088,-103.24317,NAD 83.00,11053,3.3689544,21138894,Hydrochloric Acid (36%)
3b255e10-3d27-4418-b3e2-33ac75e7c869,3/20/2024 10:43:00 AM,4/23/2024 2:29:00 PM,Texas,Ward,31.561107,-103.2431,NAD 83.00,11567,3.5256216,22370502,Sand (100 Mesh Proppant)
b34ec7eb-4a14-4c95-ab28-76657215dc4d,3/20/2024 6:42:00 AM,4/23/2024 11:12:00 AM,Texas,Ward,31.561126,-103.24302,NAD 83.00,11060,3.371088,22035006,Sand (100 Mesh Proppant)
3ff8b0bb-88ce-4498-9ac6-f0ed5abd61b5,3/21/2024 12:00:00 AM,4/6/2024 12:00:00 AM,Texas,Reeves,31.259994,-103.56475,NAD 83.00,10742,3.2741616,35757666,Ingredient Container
b5749c41-3100-47fe-af4c-5f25b9540d14,3/21/2024 12:00:00 AM,4/6/2024 12:00:00 AM,Texas,Reeves,31.260016,-103.56485,NAD 83.00,10715,3.265932,39293940,BioSuite GQ5-2
e5dc4e06-66d8-4f6b-b2aa-df9818198449,3/24/2024 5:24:00 PM,4/19/2024 10:24:00 AM,Texas,Loving,31.823769,-103.33679,NAD 83.00,12230.51,3.727859448,20705458.2,7.5% HCL ACID
fe11146a-fd96-4fed-86e0-df9a99d1693b,3/24/2024 5:24:00 PM,4/19/2024 10:38:00 PM,Texas,Loving,31.825039,-103.33217,NAD 83.00,12271.66,3.740401968,21616971.6,7.5% HCL ACID
32cc4a75-b257-444f-ae2c-c790434c9f5c,3/24/2024 8:50:00 PM,4/19/2024 10:38:00 PM,Texas,Loving,31.823795,-103.3367,NAD 83.00,12277.08,3.742053984,21850768.8,BIONIX GA1203
62e58891-4caf-4703-bde9-4119374bf6e0,3/24/2024 8:50:00 PM,4/19/2024 8:29:00 PM,Texas,Loving,31.825064,-103.33208,NAD 83.00,12206.54,3.720553392,21469753.2,FR-430
b743bd61-3101-49ce-afb9-d86df2ca1387,3/25/2024 12:02:00 AM,4/20/2024 1:00:00 AM,Texas,Loving,31.82382,-103.33661,NAD 83.00,12229.16,3.727447968,22208260.2,Ingredient Container
